gene_id	gene_length
1457771	846
1457793	681
1457795	945
1457829	1053
1457852	1527
1457865	1224
1457891	1437
1457901	717
1457913	798
1457918	1278
1457933	1266
1457942	786
1457960	1239
1457982	1011
1457985	624
1457989	1920
1458014	711
1458027	3432
1458030	1638
1458052	909
1458059	948
1458064	2433
1458072	1317
1458077	1047
1458098	1434
1458116	936
1458133	291
1458134	786
1458136	3075
1458146	2172
1458186	1488
1458197	1671
1458214	729
1458229	1146
1458230	1416
1458235	1563
1458236	1443
1458237	723
1458249	573
1458298	1623
1458301	369
1458303	2457
1458304	384
1458305	3054
1458317	549
1458318	744
1458331	435
1458333	3144
1458354	2319
1458359	816
1458370	1320
1458404	1386
1458420	1182
1458431	942
1458446	1446
1458450	1527
1458466	786
1458496	1050
1458505	843
1458508	1395
1458521	1335
1458548	1281
1458578	7500
1458585	891
1458589	819
1458604	1077
1458613	759
1458630	795
1458633	960
1458635	1983
1458649	2481
1458656	2412
1458663	738
1458665	2289
1458676	1227
1458679	588
1458692	990
1458695	1524
1458704	567
1458710	2196
1458717	4860
1458730	2415
1458749	696
1458763	594
1458765	603
1458788	3207
1458809	375
1458818	1035
1458827	1452
1458838	456
1458840	1965
1458855	1173
1458858	1152
1458860	1284
1458889	1824
1458907	378
1458941	1755
1458958	267
1458969	1260
1458975	1239
1458985	2532
1459003	1464
1459011	693
1459013	1737
1459015	1074
1459047	321
1459081	1038
1459085	939
1459099	2475
1459103	447
1459129	1116
1459149	903
1459154	825
1459174	1203
1459180	2790
1459190	1611
1459220	303
1459226	1089
1459232	963
1459235	2634
1459236	471
1459251	705
1459259	1266
1459268	645
1459271	474
1459272	552
1459294	1491
1459298	501
1459299	909
1459323	3093
1459353	678
1459368	1572
1459384	2226
1459409	2469
1459419	414
1459428	2178
1459430	1083
1459441	1428
1459443	531
1459445	2547
1459467	714
1459488	585
1459494	882
1459502	1911
1459505	567
1459507	2211
1459546	690
1459555	2250
1459575	1938
1459581	1098
1459588	924
1459610	2160
1459612	714
1459614	675
1459616	1875
1459617	2862
1459640	1347
1459646	2076
1459666	678
1459667	3144
1459691	741
1459718	951
1459724	2922
1459738	276
1459748	2913
1459749	687
1459774	3225
1459785	471
1459795	3213
1459796	2856
1459797	591
1459809	1269
1459821	1989
1459835	789
1459844	1569
1459846	3858
1459866	1299
1459867	1071
1459868	618
1459887	822
1459897	873
1459903	1752
1459905	2559
1459911	690
1459912	1479
1459942	1316
1459943	1171
1459964	1836
1459966	1259
1459967	1704
1460000	1935
1460092	1276
1460124	1509
1460136	1023
1460248	1670
1460303	4586
1460327	2590
1460359	1910
1460402	923
1460419	1515
1460463	1379
1460476	2312
1460477	1739
1460502	1749
1460513	2659
1460535	3015
1460540	1738
1460581	1312
1460639	3590
1460670	862
1460715	919
1460725	997
1460790	698
1460797	2197
1460844	1294
1460854	4214
1460864	741
1460869	1015
1460884	833
1460892	2751
1460918	2326
1460919	1470
1460920	1551
1461007	1098
1461046	1114
1461057	2063
1461082	2731
1461086	2563
1461155	1287
1461165	1583
1461241	1217
1461251	2791
1461271	6268
1461289	2284
1461309	1699
1461321	728
1461333	690
1461334	2020
1461356	1787
1461365	1138
1461418	1392
1461424	1291
1461428	6618
1461437	2720
1461468	4546
1461474	1632
1461481	983
1461547	2470
1461568	542
1461691	2964
1461713	930
1461760	3232
1461804	1034
1461812	1870
1461819	2189
1461844	848
1461904	1158
1461971	831
1461988	525
1462027	1446
1462055	735
1462093	1132
1462096	2040
1462122	3684
1462126	2459
1462167	2396
1462214	1491
1462300	772
1462305	2871
1462340	2711
1462341	2948
1462342	1120
1462349	1173
1462358	3711
1462374	2865
1462463	2013
1462471	1307
1462479	1163
1462501	1291
1462547	3050
1462583	1934
1462600	2073
1462610	1226
1462695	1692
1462734	787
1462737	1410
1462772	1383
1462884	2201
1462935	3506
1463082	2015
1463108	1599
1463183	3900
1463184	5154
1463188	1620
1463232	1161
1463263	1275
1463307	1401
1463385	980
1463393	1302
1463441	1015
1463474	4617
1463480	1517
1463495	758
1463516	563
1463545	902
1463575	1157
1463584	4027
1463634	3335
1463652	2058
1463679	2261
1463680	1225
1463696	5740
1463869	1256
1463886	1850
1463913	3724
1463961	673
1463993	3711
1464130	1108
1464182	2550
1464211	810
1464290	1301
1464322	1280
1464325	1280
1464332	1238
1464367	2209
1464375	2020
1464379	1504
1464401	1317
1464479	2558
1464492	285
1464511	3548
1464557	366
1464647	3396
1464689	1200
1464716	1754
1464724	1110
1464737	1265
1464831	2045
1464840	1854
1464885	1280
1464918	1886
1464942	3072
1464947	3188
1464967	1431
1465075	3050
1465085	1576
1465160	1605
1465164	1267
1465181	2442
1465187	815
1465190	2271
1465210	1229
1465213	1198
1465218	1487
1465223	2326
1465230	3152
1465238	1835
1465256	1501
1465257	2321
1465261	741
1465296	1773
1465359	495
1465366	698
1465392	850
1465394	1073
1465422	1155
1465435	1059
1465468	3909
1465527	699
1465600	1371
1465677	662
1465722	2620
1465731	852
1465760	2344
1465763	2106
1465793	3901
1465837	2223
1465860	858
1465867	1061
1465990	1697
1466058	1687
1466073	2480
1466091	1376
1466093	3752
1466190	824
1466228	1114
1466278	2844
1466301	959
1466310	2229
1466327	777
1466328	959
1466336	2172
1466343	1567
1466394	2298
1466436	2098
1466454	2250
1466458	2240
1466506	2896
1466524	1820
1466599	2932
1466729	800
1466748	4389
1466825	1222
1466828	825
1466896	1979
1466898	887
1467009	2629
1467037	2038
1467058	1436
1467090	2012
1467161	1940
1467200	1161
1467245	1477
1467252	3316
1467254	390
1467297	1301
1467394	1685
1467405	1845
1467461	1089
1467478	1484
1467487	1206
1467512	1328
1467515	1680
1467551	1204
1467569	1418
1467575	799
1467579	2184
1467586	1368
1467599	1128
1467640	1878
1467685	605
1467714	1128
1467732	822
1467742	1353
1467752	3296
1467848	1225
1467912	450
1467975	1820
1468032	1613
1468057	6562
1468099	1785
1468123	4104
1468140	1124
1468162	2957
1468168	1482
1468186	979
1468189	2714
1468191	1432
1468244	1356
1468288	2390
1468323	712
1468338	1674
1468355	1076
1468382	993
1468487	948
1468531	3735
1468535	1378
1468536	3263
1468645	1206
1468669	750
1468684	3122
1468725	4714
1468734	2046
1468735	1837
1468767	1989
1468792	1680
1468799	1718
1468808	5104
1468834	1260
1468891	594
1468907	1496
1468948	1523
1468952	857
1469066	1539
1469074	2210
1469087	2170
1469124	2181
1469171	1142
1469270	987
1469275	643
1469281	1632
1469312	2881
1469369	7919
1469396	594
1469429	2421
1469490	1647
1469526	1638
1469557	1164
1469569	1183
1469692	1172
1469896	1894
1470195	1741
1470253	627
1470256	960
1470306	1509
1470409	910
1470437	1304
1470451	889
1470470	1009
1470547	1604
1470586	2064
1470614	1640
1470624	2499
1470643	1872
1470708	1645
1470835	1270
1470862	1250
1470870	1479
1470883	1302
1470906	4895
1470929	960
1470931	590
1470987	988
1471014	1560
1471049	1241
1471052	1725
1471077	929
1471086	1140
1471109	1668
1471162	1196
1471188	890
1471288	765
1471299	1018
1471339	1596
1471421	1760
1471467	1975
1471471	3073
1471476	3031
1471516	2091
1471520	1279
1471542	1900
1471558	2059
1471569	1731
1471606	3582
1471613	3072
1471705	3130
1471855	3598
1471893	1348
1471958	5386
1472086	2157
1472119	1494
1472176	1011
1472224	868
1472270	783
1472304	2811
1472336	2701
1472368	1375
1472439	2706
1472472	783
1472507	1427
1472525	1827
1472608	1870
1472620	1862
1472714	650
1472723	1594
1472782	1722
1472786	860
1472857	1903
1472961	3197
1473057	1792
1473082	2260
1473105	1115
1473114	1185
1473116	1992
1473175	1129
1473198	1977
1473391	4045
1473408	1110
1473413	1020
1473438	1457
1473440	1075
1473468	1478
1473629	1824
1473664	876
1473705	865
1473753	1626
1473755	1646
1473868	1293
1473934	1716
1473963	2630
1473969	1764
1474022	1120
1474050	1710
1474091	1181
1474156	1611
1474219	3235
1474221	1686
1474390	4907
1474414	834
1474453	2015
1474462	363
1474537	789
1474592	2284
1474602	2085
1474615	1507
1474639	1014
1474678	599
1474697	1829
1474767	1063
1474768	1572
1474789	1962
1474821	1975
1474914	3761
1475048	1769
1475081	2908
1475083	431
1475115	1832
1475117	2345
1475127	1686
1475141	864
1475203	1015
1475213	1360
1475300	869
1475324	2204
1475345	1502
1475391	2183
1475433	1201
1475537	2682
1475540	3384
1475740	1103
1475744	934
1475756	1655
1475764	1266
1475817	2613
1475826	1246
1475827	1134
1475851	1876
1475874	834
1475937	1827
1475946	876
1476054	630
1476073	1150
1476092	354
1476095	600
1476106	2691
1476109	1290
1476206	1485
1476213	3099
1476227	1383
1476286	1353
1476348	561
1476349	930
1476376	640
1476378	1596
1476404	1639
1476434	2053
1476471	1026
1476514	589
1476517	1524
1476526	1221
1476560	319
1476576	279
1476610	1060
1476637	724
1476687	807
1476702	897
1476705	1803
1476707	1641
1476708	1317
1476712	1476
1476727	1119
1476730	1353
1476733	225
1476758	2967
1476772	1473
1476781	1362
1476814	1020
1476840	696
1476846	687
1476851	201
1476852	1140
1476855	999
1476856	1359
1476873	630
1476886	1923
1476900	795
1476905	618
1476928	2271
1476944	1047
1476968	2970
1476970	2349
1476987	2889
1477004	1269
1477010	1317
1477012	1170
1477018	846
1477035	1251
1477039	213
1477044	999
1477056	1665
1477058	2154
1477072	1008
1477084	612
1477104	1293
1477106	1299
1477108	1074
1477142	594
1477178	1323
1477195	2217
1477211	2148
1477213	441
1477224	291
1477246	2121
1477259	1263
1477260	1824
1477261	1353
1477279	1296
1477283	1761
1477289	1152
1477296	879
1477304	588
1477312	1365
1477314	1110
1477339	486
1477353	2721
1477390	1779
1477392	1002
1477442	3897
1477445	1017
1477446	1617
1477468	867
1477470	648
1477478	3180
1477491	1971
1477503	2154
1477517	186
1477524	1323
1477525	303
1477526	1293
1477530	2097
1477533	1161
1477548	654
1477551	927
1477559	444
1477565	1377
1477580	444
1477582	639
1477597	753
1477618	1725
1477631	1647
1477640	870
1477641	1149
1477650	690
1477658	1017
1477707	2115
1477714	1281
1477720	1338
1477724	2535
1477737	594
1477742	627
1477750	2358
1477754	933
1477759	2397
1477773	1029
1477779	2181
1477790	936
1477791	870
1477803	2094
1477807	2046
1477814	1581
1477832	951
1477849	567
1477880	1032
1477906	621
1477910	1131
1477923	1467
1477926	4326
1477952	2406
1477956	702
1477980	1491
1477983	2931
1478032	225
1478051	972
1478056	744
1478075	5997
1478089	1032
1478114	4383
1478121	321
1478157	414
1478177	1134
1478202	171
1478225	2652
1478229	981
1478230	969
1478231	645
1478232	237
1478236	1644
1478248	3771
1478253	777
1478261	1743
1478270	960
1478271	945
1478273	597
1478274	645
1478275	1104
1478279	360
1478285	1311
1478289	1419
1478294	1284
1478295	2793
1478299	816
1478335	1044
1478344	855
1478349	477
1478369	2940
1478382	696
1478390	744
1478407	1749
1478411	2013
1478420	1758
1478421	1368
1478446	1365
1478470	780
1478482	981
1478492	576
1478510	4524
1478515	318
1478527	2481
1478532	375
1478551	960
1478571	2256
1478635	1194
1478638	1119
1478639	1995
1478643	966
1478644	1158
1478645	984
1478648	1158
1478650	1125
1478661	1164
1478662	1140
1478691	1002
1478696	2100
1478710	834
1478716	1413
1478720	771
1478725	750
1478732	735
1478782	789
1478785	1539
1478792	1245
1478812	522
1478819	924
1478844	1119
1478845	2160
1478848	1197
1478871	3816
1478878	960
1478896	1839
1478899	1770
1478904	1131
1478921	1998
1478929	1623
1478937	2730
1478964	321
1478965	261
1478996	3018
1478999	384
1479002	960
1479004	2031
1479005	1644
1479014	474
1479026	945
1479032	990
1479046	2349
1479050	585
1479056	1701
1479059	1800
1479067	321
1479070	381
1479072	354
1479075	387
1479078	486
1479092	798
1479105	1032
1479112	1365
1479120	1299
1479130	2256
1479148	921
1479149	912
1479150	936
1479181	1500
1479185	2421
1479189	723
1479193	309
1479198	1503
1479201	1452
1479206	711
1479214	576
1479220	1227
1479237	1344
1479296	2730
1479316	387
1479322	216
1479323	2142
1479324	1029
1479329	1461
1479332	864
1479335	879
1479344	1065
1479358	1101
1479359	1710
1479364	1455
1479366	384
1479373	975
1479379	1980
1479384	552
1479388	3516
1479390	216
1479403	918
1479421	237
1479423	2757
1479425	912
1479427	1044
1479429	909
1479432	999
1479433	1782
1479435	453
1479436	1065
1479448	1323
1479455	468
1479463	1044
1479464	3201
1479471	1638
1479472	1002
1479476	477
1479477	1443
1479479	1386
1479489	651
1479495	1605
1479500	1407
1479532	1761
1479535	549
1479553	510
1479562	1617
1479563	1377
1479568	660
1479572	1371
1479581	231
1479603	1482
1479606	222
1479610	1332
1479613	2043
1479630	624
1479635	471
1479650	564
1479662	729
1479664	1089
1479671	441
1479672	1680
1479680	1452
1479686	450
1479687	966
1479692	1008
1479693	912
1479698	1089
1479700	735
1479704	564
1479708	1962
1479717	1809
1479722	1344
1479726	1080
1479744	861
1479745	960
1479759	894
1479766	966
1479769	1806
1479780	816
1479796	786
1479806	2025
1479824	771
1479834	2115
1479846	1932
1479861	201
1479890	1800
1479893	1512
1479900	753
1479940	918
1479941	729
1479946	2691
1479956	822
1479962	603
1479965	1956
1479972	1332
1479978	1104
1480038	996
1480039	2640
1480049	2589
1480050	1023
1480064	3243
1480076	675
1480078	3810
1480085	3105
1480098	1311
1480106	1809
1480118	180
1480124	1293
1480142	2391
1480143	561
1480155	864
1480164	921
1480171	2616
1480194	1656
1480221	699
1480231	708
1480233	1611
1480243	969
1480258	1227
1480262	1443
1480285	948
1480307	1095
1480309	1062
1480315	1746
1480316	522
1480321	576
1480344	306
1480350	939
1480367	1014
1480368	192
1480379	5580
1480381	2229
1480383	954
1480398	2628
1480404	2766
1480406	2253
1480412	1518
1480427	828
1480441	672
1480480	882
1480481	882
1480506	1989
1480524	426
1480528	2112
1480533	318
1480537	1434
1480558	495
1480564	1842
1480577	927
1480578	1539
1480591	1923
1480601	636
1480611	762
1480634	2955
1480635	2604
1480640	1608
1480643	435
1480644	969
1480645	969
1480651	561
1480659	900
1480663	924
1480667	807
1480701	822
1480704	1314
1480716	909
1480726	1047
1480730	462
1480746	1431
1480753	2580
1480773	1653
1480776	1080
1480777	1569
1480786	1194
1480800	1527
1480810	1704
1480819	1353
1480821	1185
1480834	2418
1480836	276
1480851	1794
1480856	1404
1480857	612
1480858	1008
1480859	1842
1480864	3000
1480867	2904
1480869	1242
1480870	360
1480872	1560
1480875	1560
1480877	1143
1480881	1005
1480886	1854
1480889	1701
1480890	1671
1480891	399
1480892	777
1480895	1623
1480924	624
1480925	525
1480926	6552
1480931	549
1480935	3762
1480957	3357
1480965	924
1480966	885
1480968	786
1480972	1599
1480974	1773
1480983	504
1480984	540
1480996	300
1481012	516
1481013	732
1481014	909
1481015	744
1481020	1506
1481034	2043
1481037	792
1481038	1254
1481039	1854
1481045	1827
1481055	1407
1481060	447
1481063	900
1481069	480
1481070	1143
1481072	921
1481077	315
1481079	1530
1481083	627
1481084	1386
1481086	597
1481087	1221
1481099	1650
1481102	1923
1481105	1533
1481106	1515
1481110	1023
1481111	1482
1481112	1497
1481121	975
1481128	771
1481130	1095
1481131	327
1481134	2445
1481135	639
1481141	375
1481144	627
1481147	4320
1481150	1419
1481152	396
1481157	1092
1481178	1041
1481186	1098
1481190	1710
1481191	1062
1481201	5352
1481202	1278
1481214	273
1481219	459
1481226	564
1481251	1347
1481263	1656
1481267	1317
1481274	3507
1481287	1101
1481300	1272
1481301	855
1481306	240
1481307	252
1481356	477
1481363	858
1481372	3189
1481387	516
1481393	1794
1481414	315
1481427	1464
1481429	1026
1481430	855
1481452	702
1481471	1116
1481479	804
1481492	1803
1481506	333
1481517	807
1481524	1059
1481527	564
1481534	621
1481540	3147
1481544	2673
1481553	1074
1481554	300
1481559	1530
1481575	507
1481578	1185
1481579	567
1481585	546
1481586	939
1481589	1221
1481591	351
1481594	1743
1481598	615
1481599	279
1481608	2295
1481613	3936
1481620	228
1481630	6168
1481640	1821
1481651	1047
1481669	2760
1481673	1152
1481701	2718
1481705	549
1481720	381
1481722	1938
1481725	300
1481727	1500
1481736	1638
1481749	402
1481758	1470
1481763	312
1481765	774
1481767	1257
1481768	1779
1481773	282
1481781	1983
1481791	1005
1481792	1239
1481799	1425
1481808	1116
1481810	993
1481813	1383
1481823	1134
1481824	1152
1481826	1110
1481829	1194
1481832	972
1481837	1068
1481841	1005
1481844	1368
1481848	2070
1481851	1044
1481859	1749
1481864	2481
1481866	927
1481869	687
1481872	1002
1481875	1140
1481876	885
1481887	2358
1481888	486
1481897	999
1481898	348
1481905	1569
1481918	3390
1481926	1308
1481927	1275
1481933	1545
1481940	156
1481941	1779
1481971	1773
1481972	1395
1481989	3528
1482030	2331
1482070	1671
1482072	1332
1482078	1026
1482085	1275
1482095	1308
1482096	957
1482121	705
1482150	321
1482152	2679
1482156	1680
1482166	417
1482172	3480
1482177	840
1482180	1644
1482183	1137
1482204	1140
1482208	912
1482209	996
1482217	1425
1482219	522
1482229	312
1482238	975
1482251	756
1482254	936
1482256	2034
1482257	1143
1482258	513
1482260	1119
1482261	288
1482269	1488
1482284	996
1482290	2553
1482291	1071
1482293	240
1482299	558
1482302	3342
1482303	780
1482304	1203
1482319	1209
1482326	1149
1482338	1188
1482346	2514
1482348	1050
1482353	1608
1482358	1368
1482375	1047
1482376	1005
1482384	276
1482390	561
1482406	1557
1482412	3084
1482413	1305
1482417	501
1482426	324
1482430	1416
1482436	786
1482439	1179
1482454	1626
1482458	687
1482464	2325
1482479	516
1482493	489
1482509	2679
1482516	540
1482520	1860
1482525	1497
1482530	516
1482532	1929
1482534	708
1482541	915
1482553	1182
1482573	3498
1482574	2097
1482575	3684
1482580	4509
1482613	1272
1482626	441
1482639	636
1482654	1557
1482655	1701
1482659	2070
1482664	567
1482665	3411
1482668	1302
1482669	1818
1482670	1392
1482671	837
1482692	1752
1482705	714
1482709	1800
1482710	879
1482713	1518
1482720	2787
1482722	387
1482724	2169
1482729	1053
1482746	1623
1482749	2055
1482765	1407
1482766	1554
1482771	900
1482776	903
1482777	309
1482785	735
1482792	1734
1482798	240
1482804	564
1482811	1761
1482812	1542
1482816	5724
1482818	651
1482832	2370
1482841	1197
1482842	1131
1482844	1392
1482852	990
1482854	630
1482855	834
1482870	1002
1482894	1239
1482899	1338
1482917	1365
1482926	3141
1482935	321
1482942	1194
1482945	1506
1482947	1494
1482956	2469
1482968	1101
1482982	573
1482996	1071
1483002	2316
1483014	1059
1483034	885
1483053	2538
1483056	1269
1483062	1071
1483068	3348
1483069	576
1483082	1413
1483099	1314
1483101	2805
1483119	255
1483120	807
1483132	732
1483144	420
1483150	1467
1483159	1599
1483170	2061
1483173	765
1483185	1005
1483191	294
1483194	1833
1483196	270
1483198	1842
1483201	1659
1483202	978
1483205	822
1483209	363
1483216	1887
1483217	1644
1483218	1038
1483224	1017
1483225	906
1483226	2727
1483230	408
1483231	471
1483232	426
1483233	669
1483237	2973
1483247	738
1483250	348
1483257	414
1483261	696
1483268	501
1483273	1239
1483274	1272
1483275	450
1483278	1986
1483279	2475
1483280	447
1483282	426
1483284	591
1483286	2526
1483296	825
1483302	546
1483309	711
1483318	723
1483319	975
1483321	1119
1483322	3192
1483339	2004
1483343	543
1483344	525
1483348	1248
1483365	2199
1483372	1650
1483378	909
1483383	1251
1483384	1683
1483387	1551
1483388	1623
1483394	528
1483398	582
1483417	993
1483442	621
1483446	816
1483448	894
1483449	2403
1483459	1239
1483461	1203
1483462	771
1483472	2229
1483478	1800
1483487	3765
1483488	2433
1483496	948
1483500	228
1483501	1362
1483504	2211
1483534	1839
1483559	1869
1483560	1404
1483573	1035
1483581	1107
1483586	552
1483587	651
1483588	534
1483590	2508
1483592	2199
1483594	912
1483596	351
1483597	1647
1483604	441
1483605	1359
1483612	1131
1483613	1032
1483614	747
1483615	1719
1483618	366
1483623	1089
1483624	1116
1483627	1194
1483628	678
1483630	1500
1483632	825
1483634	639
1483635	1008
1483642	999
1483643	918
1483648	894
1483661	1653
1483667	1083
1483670	807
1483672	465
1483674	438
1483675	702
1483676	714
1483683	1053
1483688	240
1483689	303
1483690	1128
1483695	561
1483708	1071
1483719	252
1483720	537
1483724	1716
1483730	1128
1483731	960
1483732	264
1483733	1218
1483735	1170
1483736	1083
1483741	1101
1483743	1005
1483745	978
1483747	1038
1483749	672
1483753	396
1483754	1005
1483758	1050
1483760	1401
1483766	894
1483768	975
1483771	1578
1483773	645
1483793	1815
1483798	2871
1483810	861
1483821	477
1483828	792
1483839	1044
1483843	969
1483845	969
1483846	264
1483847	600
1483848	1818
1483850	780
1483851	687
1483856	1002
1483859	1074
1483861	1680
1483862	1788
1483863	1533
1483868	423
1483878	1464
1483894	156
1483899	3171
1483907	1188
1483908	555
1483920	1185
1483934	2355
1483935	831
1483936	753
1483941	1389
1483944	1758
1483950	2112
1483961	1137
1483962	999
1483973	507
1483974	477
1483975	699
1483976	1983
1483977	1143
1483983	3168
1483989	807
1483996	936
1484000	435
1484003	1863
1484008	1323
1484011	1143
1484012	1395
1484024	1023
1484032	1026
1484034	1125
1484046	2526
1484050	783
1484066	507
1484070	1524
1484072	1149
1484079	1080
1484081	513
1484089	1542
1484097	1422
1484098	1770
1484099	432
1484113	2631
1484114	1074
1484118	753
1484119	1005
1484124	1803
1484133	3726
1484134	1206
1484139	648
1484140	2319
1484146	1239
1484155	1614
1484162	1362
1484180	1236
1484199	474
1484213	1008
1484222	258
1484236	555
1484258	765
1484259	1662
1484271	222
1484299	954
1484313	1872
1484333	801
1484334	1815
1484336	1074
1484357	1077
1484360	375
1484362	552
1484370	1503
1484383	981
1484396	3864
1484418	2013
1484419	1566
1484443	1137
1484446	1017
1484447	303
1484450	2301
1484451	930
1484453	1425
1484455	924
1484464	1335
1484465	1830
1484467	2661
1484487	963
1484493	1641
1484494	786
1484500	2058
1484501	261
1484502	957
1484511	1632
1484518	402
1484532	2307
1484543	738
1484551	966
1484555	1047
1484566	1878
1484568	303
1484593	162
1484604	1488
1484613	1608
1484614	4149
1484618	990
1484625	3507
1484637	2100
1484639	252
1484641	4539
1484642	2301
1484644	951
1484645	759
1484646	954
1484647	2478
1484661	1533
1484675	1212
1484679	1458
1484681	1284
1484685	762
1484694	1005
1484711	1458
1484714	1218
1484720	345
1484726	1014
1484728	921
1484736	1194
1484739	1080
1484744	321
1484746	1200
1484753	1668
1484754	801
1484755	2184
1484760	732
1484763	2616
1484764	1842
1484773	348
1484784	1656
1484790	504
1484796	768
1484804	1098
1484833	3612
1484837	828
1484841	1221
1484842	1008
1484848	483
1484851	708
1484859	687
1484867	1254
1484869	1044
1484872	2478
1484877	2850
1484879	1809
1484880	4086
1484884	1110
1484885	798
1484897	999
1484901	1122
1484916	402
1484917	1554
1484919	1044
1484923	1242
1484927	1308
1484928	960
1484939	915
1484941	1761
1484942	498
1484954	846
1484972	648
1484981	1887
1484986	882
1484987	381
1484988	2034
1484995	921
1485007	1584
1485008	3753
1485012	2133
1485017	1227
1485025	849
1485027	651
1485029	1212
1485030	1035
1485032	1497
1485043	1572
1485044	645
1485063	1572
1485064	1305
1485066	1008
1485072	2301
1485074	489
1485076	2520
1485095	1074
1485100	510
1485119	2580
1485121	1140
1485123	1575
1485136	909
1485137	1449
1485143	972
1485144	774
1485148	1317
1485149	1350
1485150	1020
1485155	546
1485164	3624
1485168	1242
1485169	981
1485171	411
1485173	861
1485174	456
1485175	666
1485181	918
1485183	3837
1485202	594
1485204	3360
1485207	963
1485215	306
1485219	1866
1485229	867
1485230	2253
1485231	831
1485235	1977
1485237	294
1485238	777
1485248	1194
1485257	915
1485262	417
1485271	515
1485286	525
1485288	4647
1485294	597
1485304	321
1485305	753
1485323	1278
1485333	870
1485334	1674
1485335	1599
1485336	1056
1485340	1713
1485350	1749
1485355	1632
1485356	1653
1485361	645
1485367	1023
1485368	627
1485369	498
1485371	1302
1485372	840
1485388	795
1485390	1014
1485403	1563
1485408	1851
1485414	1626
1485417	897
1485430	489
1485434	645
1485446	564
1485450	2628
1485453	972
1485460	402
1485466	687
1485475	1215
1485505	1509
1485526	1506
1485527	2037
1485528	1059
1485532	2010
1485555	1023
1485562	2493
1485574	870
1485577	3405
1485578	330
1485580	933
1485583	1449
1485590	1428
1485594	159
1485601	912
1485619	378
1485625	1032
1485628	1023
1485629	996
1485643	1641
1485651	720
1485660	1032
1485664	1932
1485665	1803
1485676	1317
1485683	1563
1485684	1557
1485689	225
1485693	648
1485712	1071
1485730	1098
1485734	426
1485735	183
1485742	2295
1485748	873
1485759	750
1485771	1980
1485783	201
1485812	369
1485813	648
1485825	1743
1485832	1662
1485834	1788
1485838	1185
1485845	1746
1485848	1512
1485850	1881
1485854	1008
1485856	303
1485866	1401
1485871	1398
1485874	2577
1485883	189
1485884	3183
1485885	1863
1485888	1608
1485893	1380
1485895	2118
1485898	558
1485900	636
1485903	642
1485906	684
1485932	777
1485933	315
1485941	2325
1485943	1269
1485959	849
1485975	1632
1485977	723
1485988	615
1485989	2193
1485991	537
1486012	1341
1486014	666
1486015	1521
1486018	2847
1486019	2046
1486022	747
1486023	747
1486046	2289
1486048	1647
1486050	3888
1486059	1863
1486075	1272
1486076	2337
1486081	1182
1486082	984
1486092	351
1486116	1125
1486120	1605
1486143	471
1486147	1215
1486150	438
1486168	276
1486170	1509
1486179	1989
1486180	3150
1486185	342
1486193	2970
1486194	681
1486195	168
1486196	267
1486197	2967
1486198	1116
1486199	1104
1486217	693
1486226	1893
1486227	483
1486236	1842
1486240	567
1486241	1593
1486246	333
1486269	363
1486270	789
1486271	1797
1486272	621
1486273	1800
1486274	597
1486277	1038
1486296	972
1486303	828
1486318	1098
1486319	1110
1486323	2025
1486329	1596
1486330	1449
1486346	471
1486349	774
1486350	1881
1486351	2052
1486352	204
1486368	1002
1486382	783
1486384	987
1486389	918
1486392	999
1486395	1419
1486409	1578
1486415	2574
1486421	1056
1486425	1101
1486426	378
1486433	768
1486439	2619
1486458	4710
1486460	840
1486466	1263
1486467	1995
1486468	837
1486492	2055
1486496	2103
1486498	918
1486504	657
1486527	5442
1486535	2160
1486546	672
1486547	630
1486555	2424
1486560	498
1486588	1074
1486592	762
1486593	930
1486596	1632
1486597	504
1486599	381
1486609	885
1486610	945
1486617	168
1486618	303
1486622	777
1486623	1743
1486626	597
1486627	876
1486629	1011
1486631	504
1486653	894
1486656	1671
1486658	1779
1486678	1896
1486680	1692
1486681	891
1486682	1674
1486696	549
1486697	6573
1486698	1533
1486715	1971
1486717	2508
1486725	984
1486739	603
1486745	2415
1486751	519
1486755	1158
1486764	2811
1486765	606
1486766	2097
1486770	744
1486785	603
1486786	6057
1486788	1443
1486789	978
1486790	981
1486793	771
1486794	1026
1486795	780
1486797	678
1486798	651
1486799	570
1486807	1566
1486826	2025
1486833	1641
1486843	597
1486845	2352
1486846	540
1486849	888
1486858	567
1486862	1026
1486863	957
1486868	294
1486879	1665
1486886	633
1486907	1626
1486912	1254
1486934	858
1486935	2490
1486940	1374
1486953	1638
1486960	1689
1486967	1572
1486972	675
1486973	414
1486974	2235
1486983	906
1487014	1506
1487045	645
1487051	262
1487055	1809
1487057	1044
1487060	498
1487065	840
1487073	513
1487076	246
1487077	1272
1487079	1086
1487084	339
1487093	975
1487094	1740
1487095	2652
1487098	696
1487107	720
1487124	2283
1487125	720
1487126	843
1487133	1764
1487138	1623
1487142	1899
1487149	1530
1487150	1482
1487155	831
1487157	720
1487159	3624
1487170	555
1487183	3033
1487190	633
1487192	666
1487198	1032
1487231	210
1487232	888
1487233	768
1487235	2211
1487240	663
1487248	507
1487249	609
1487250	1410
1487258	858
1487259	336
1487266	411
1487273	720
1487274	636
1487275	1602
1487278	1344
1487282	1107
1487284	1584
1487288	1566
1487296	684
1487301	891
1487303	1023
1487306	1638
1487311	654
1487331	1371
1487332	2070
1487340	1590
1487346	924
1487348	723
1487350	1542
1487354	849
